theta/2theta,Intensity
47.54000092,618.0634766
47.54999924,601.9910278
47.56000137,560.9425049
47.56999969,557.4613037
47.58000183,540.0171509
47.59000015,538.8840332
47.59999847,516.9105835
47.61000061,554.6776123
47.61999893,635.1572876
47.63000107,595.1879883
47.63999939,596.3978271
47.65000153,584.760376
47.65999985,594.4116211
47.66999817,620.6034546
47.68000031,633.6086426
47.68999863,628.9609375
47.70000076,616.734436
47.70999908,612.5018311
47.72000122,570.8687744
47.72999954,591.4796143
47.74000168,651.8562012
47.75,658.5658569
47.75999832,627.2285156
47.77000046,585.9388428
47.77999878,588.8932495
47.79000092,592.4086914
47.79999924,538.0215454
47.81000137,530.8444214
47.81999969,561.9902344
47.83000183,629.5124512
47.84000015,627.1079712
47.84999847,604.7097168
47.86000061,595.9212036
47.86999893,611.3412476
47.88000107,655.741272
47.88999939,608.9584961
47.90000153,585.9665527
47.90999985,586.8054199
47.91999817,586.2674561
47.93000031,598.2174072
47.93999863,615.5150757
47.95000076,574.72229
47.95999908,547.7719727
47.97000122,565.4630127
47.97999954,596.822998
47.99000168,620.1852417
48,619.5890503
48.00999832,615.97229
48.02000046,659.2713013
48.02999878,677.2218628
48.04000092,640.5380249
48.04999924,595.2075806
48.06000137,601.1875
48.06999969,652.7081909
48.08000183,630.8791504
48.09000015,569.6397705
48.09999847,572.3978882
48.11000061,626.8512573
48.11999893,580.6411133
48.13000107,586.3213501
48.13999939,639.3345947
48.15000153,648.9818726
48.15999985,654.6872559
48.16999817,617.2895508
48.18000031,602.1719971
48.18999863,666.3909912
48.20000076,680.7678223
48.20999908,658.9706421
48.22000122,674.4100342
48.22999954,652.4280396
48.24000168,655.7562256
48.25,681.7680054
48.25999832,665.2510376
48.27000046,698.7045288
48.27999878,718.8554688
48.29000092,707.114563
48.29999924,686.5126343
48.31000137,717.0151978
48.31999969,734.3584595
48.33000183,745.116333
48.34000015,744.8428345
48.34999847,732.3601685
48.36000061,750.6125488
48.36999893,773.8861694
48.38000107,774.5181885
48.38999939,783.8843994
48.40000153,777.7485352
48.40999985,797.3921509
48.41999817,788.3830566
48.43000031,866.682312
48.43999863,904.3262939
48.45000076,928.5014038
48.45999908,1044.52063
48.47000122,1026.19165
48.47999954,1116.847168
48.49000168,1220.710449
48.5,1348.603027
48.50999832,1490.992676
48.52000046,1633.148193
48.52999878,1774.893555
48.54000092,1926.333496
48.54999924,2036.872803
48.56000137,2119.921387
48.56999969,2334.883057
48.58000183,2453.736572
48.59000015,2595.80957
48.59999847,2869.530518
48.61000061,3005.228271
48.61999893,3022.001221
48.63000107,3048.832275
48.63999939,3195.964111
48.65000153,3195.025146
48.65999985,3209.216309
48.66999817,3179.58667
48.68000031,3195.115723
48.68999863,3052.042236
48.70000076,2745.910645
48.70999908,2758.2771
48.72000122,2784.323486
48.72999954,2584.422852
48.74000168,2523.802734
48.75,2479.803223
48.75999832,2381.520264
48.77000046,2234.30957
48.77999878,2162.205566
48.79000092,2076.065918
48.79999924,1993.057983
48.81000137,1761.051514
48.81999969,1769.875366
48.83000183,1742.808228
48.84000015,1561.26062
48.84999847,1361.730225
48.86000061,1230.336182
48.86999893,1132.750732
48.88000107,1177.174316
48.88999939,1084.653564
48.90000153,1016.354126
48.90999985,940.3303833
48.91999817,977.8430786
48.93000031,930.5189209
48.93999863,926.5525513
48.95000076,831.5238037
48.95999908,747.6898804
48.97000122,802.4141235
48.97999954,732.7670288
48.99000168,775
49,783.038208
49.00999832,769.3182373
49.02000046,717.4494629
49.02999878,719.381958
49.04000092,702.0057983
49.04999924,763.899292
49.06000137,695.5292358
49.06999969,655.7338257
49.08000183,662.9403687
49.09000015,672.3416748
49.09999847,644.5582886
49.11000061,689.3821411
49.11999893,678.1766357
49.13000107,606.3276978
49.13999939,625.8727417
49.15000153,623.7043457
49.15999985,614.138916
49.16999817,648.0251465
49.18000031,609.1149902
49.18999863,619.6019287
49.20000076,628.9237061
49.20999908,647.3531494
49.22000122,642.6914063
49.22999954,658.3649292
49.24000168,578.6964722
49.25,623.8982544
49.25999832,642.2424316
49.27000046,560.8320313
49.27999878,532.9048462
49.29000092,639.5396729
49.29999924,604.5249023
49.31000137,611.9082031
49.31999969,552.7789307
49.33000183,580.0487671
49.34000015,611.0443115
49.34999847,613.1981812
49.36000061,575.3731079
49.36999893,590.8878784
49.38000107,603.3709106
49.38999939,609.1460571
49.40000153,593.3260498
49.40999985,591.6000977
49.41999817,623.1866455
49.43000031,596.4778442
49.43999863,593.0132446
49.45000076,529.034729
49.45999908,658.9703979
49.47000122,614.2719116
49.47999954,598.2736816
49.49000168,638.4820557
49.5,609.1046143
49.50999832,548.949707
49.52000046,529.1192017
49.52999878,508.2588196
49.54000092,592.7332153
49.54999924,602.8606567
49.56000137,644.1016235
49.56999969,588.5165405
49.58000183,593.6884766
49.59000015,571.8522949
49.59999847,510.3241577
49.61000061,609.75
49.61999893,637.3632202
49.63000107,588.2474976
49.63999939,596.348877
49.65000153,554.3158569
49.65999985,511.5921631
49.66999817,574.010376
49.68000031,618.838501
49.68999863,517.0859375
49.70000076,570.2818604
49.70999908,571.9893188
49.72000122,610.9546509
49.72999954,535.1870728
49.74000168,560.0921021
49.75,615.8431396
49.75999832,586.9737549
49.77000046,595.477356
49.77999878,589.0551147
49.79000092,650.0145874
49.79999924,710.5934448
49.81000137,594.9511108
49.81999969,584.6533203
49.83000183,546.1378784
49.84000015,519.9074707
49.84999847,580.3536987
49.86000061,538.7761841
49.86999893,593.0537109
49.88000107,545.1397095
49.88999939,585.8023071
49.90000153,551.6812134
49.90999985,522.3866577
49.91999817,579.987793
49.93000031,585.7800903
49.93999863,616.0844116
49.95000076,671.0377197
49.95999908,559.5876465
49.97000122,596.8262329
49.97999954,595.1520386
49.99000168,636.4447021
50,615.2548828
50.00999832,698.4573364
50.02000046,673.2869873
50.02999878,580.262085
50.04000092,552.5651855
50.04999924,655.3362427
50.06000137,629.7663574
50.06999969,589.7652588
50.08000183,657.6005859
50.09000015,638.1669922
50.09999847,568.9958496
50.11000061,590.6885376
50.11999893,539.4364014
50.13000107,515.3861694
50.13999939,544.4016724
50.15000153,520.8325195
50.15999985,551.3102417
50.16999817,604.1000977
50.18000031,611.442627
50.18999863,553.7697754
50.20000076,615.9997559
50.20999908,603.239624
50.22000122,556.7906494
50.22999954,569.5322876
50.24000168,572.1759644
50.25,626.2792358
50.25999832,638.4065552
50.27000046,657.8648682
50.27999878,595.8682861
50.29000092,541.6807861
50.29999924,622.8032837
50.31000137,540.5346069
50.31999969,576.3778687
50.33000183,661.27948
50.34000015,535.072876
50.34999847,574.9296875
50.36000061,594.7821045
50.36999893,575.135498
50.38000107,645.6328125
50.38999939,588.8491211
50.40000153,565.8104858
50.40999985,544.9396362
50.41999817,606.604248
50.43000031,524.9629517
50.43999863,609.942749
50.45000076,618.7090454
50.45999908,597.8586426
50.47000122,549.4841309
50.47999954,517.6964722
50.49000168,534.1710205
50.5,599.4959106
50.50999832,599.8232422
50.52000046,625.2197876
50.52999878,608.03302
50.54000092,689.8650513
50.54999924,605.3412476
50.56000137,540.5623169
50.56999969,466.6666565
50.58000183,480.5016479
50.59000015,596.2247925
50.59999847,626.1259766
50.61000061,572.0079956
50.61999893,604.7929688
50.63000107,517.6338501
50.63999939,629.4715576
50.65000153,594.9858398
50.65999985,587.5
50.66999817,585.0214233
50.68000031,569.8397827
50.68999863,643.9390869
50.70000076,687.4873657
50.70999908,531.9093628
50.72000122,557.1738281
50.72999954,545.4521484
50.74000168,544.2978516
50.75,571.2039185
50.75999832,579.0181274
50.77000046,608.2335815
50.77999878,482.8034363
50.79000092,559.3289795
50.79999924,483.6403503
50.81000137,538.7548828
50.81999969,591.9942627
50.83000183,507.2225647
50.84000015,589.4054565
50.84999847,559.3223877
50.86000061,526.770813
50.86999893,605.5302734
50.88000107,664.1286011
50.88999939,530.6378784
50.90000153,600.9603882
50.90999985,555.7572021
50.91999817,521.1143188
50.93000031,526.9302979
50.93999863,555.5192871
50.95000076,569.428833
50.95999908,494.0016479
50.97000122,592.1763306
50.97999954,597.5037842
50.99000168,561.7550659
51,613.3179321
51.00999832,561.3751831
51.02000046,609.7545776
51.02999878,560.7113647
51.04000092,534.6262817
51.04999924,629.4958496
51.06000137,560.2053833
51.06999969,594.6164551
51.08000183,570.833313
51.09000015,571.9880981
51.09999847,596.9570313
51.11000061,621.5617676
51.11999893,635.7305298
51.13000107,600.9868774
51.13999939,717.5007935
51.15000153,635.5623169
51.15999985,588.7505493
51.16999817,623.5544434
51.18000031,697.0015869
51.18999863,726.2079468
51.20000076,644.2460327
51.20999908,719.3964233
51.22000122,677.1334839
51.22999954,742.7035522
51.24000168,637.6152344
51.25,643.8695068
51.25999832,723.949707
51.27000046,684.0328369
51.27999878,712.5
51.29000092,711.6925049
51.29999924,678.1312866
51.31000137,826.1442261
51.31999969,670.6844482
51.33000183,662.0838013
51.34000015,637.6928711
51.34999847,650.1776733
51.36000061,661.1463013
51.36999893,559.1186523
51.38000107,624.9119873
51.38999939,616.4718628
51.40000153,596.1724243
51.40999985,638.0772705
51.41999817,720.4046021
51.43000031,645.7769775
51.43999863,633.4570313
51.45000076,670.7897949
51.45999908,650.0110474
51.47000122,662.4959717
51.47999954,591.7747803
51.49000168,620.7537231
51.5,600.0819092
51.50999832,558.5472412
51.52000046,657.6999512
51.52999878,592.1688843
51.54000092,632.9695435
51.54999924,530.2008667
51.56000137,595.0916748
51.56999969,550.5646362
51.58000183,656.8693237
51.59000015,522.8555298
51.59999847,557.7371216
51.61000061,668.9107666
51.61999893,560.3897095
51.63000107,615.5310669
51.63999939,653.3920898
51.65000153,584.8804321
51.65999985,603.6869507
51.66999817,604.166687
51.68000031,604.166687
51.68999863,583.8870239
51.70000076,563.0783081
51.70999908,522.0390625
51.72000122,589.5334473
51.72999954,535.1588135
51.74000168,593.803894
51.75,499.197937
51.75999832,523.984375
51.77000046,508.9332275
51.77999878,600.6049194
51.79000092,536.0488892
51.79999924,541.3374634
51.81000137,517.6835327
51.81999969,588.5284424
51.83000183,551.7920532
51.84000015,550
51.84999847,538.0667114
51.86000061,628.8768921
51.86999893,581.7484741
51.88000107,610.8724976
51.88999939,568.9575806
51.90000153,554.8059692
51.90999985,546.269165
51.91999817,608.9362793
51.93000031,549.4740601
51.93999863,569.439209
51.95000076,555.1152954
51.95999908,538.4678345
51.97000122,553.1796875
51.97999954,511.1001892
51.99000168,523.9747314
52,525
52.00999832,552.305603
52.02000046,554.166687
52.02999878,491.9063416
52.04000092,580.7763062
52.04999924,599.1452637
52.06000137,580.6149292
52.06999969,532.6994629
52.08000183,598.7822266
52.09000015,472.8315125
52.09999847,636.1132202
52.11000061,634.5866089
52.11999893,548.6634521
52.13000107,510.9153137
52.13999939,500.6549072
52.15000153,530.6760864
52.15999985,609.9295654
52.16999817,532.5140381
52.18000031,589.9473877
52.18999863,614.9121094
52.20000076,544.2562256
52.20999908,453.7590942
52.22000122,510.4628906
52.22999954,607.7965698
52.24000168,563.5727539
52.25,569.6966553
52.25999832,646.4959106
52.27000046,499.2486267
52.27999878,600.3228149
52.29000092,604.9615479
52.29999924,581.5790405
52.31000137,552.8468018
52.31999969,542.4892578
52.33000183,496.6575317
52.34000015,581.5745239
52.34999847,617.857605
52.36000061,643.255188
52.36999893,612.2418823
52.38000107,623.2445679
52.38999939,695.741333
52.40000153,592.6068726
52.40999985,634.8781128
52.41999817,615.6998901
52.43000031,582.8601685
52.43999863,701.2810059
52.45000076,494.913147
52.45999908,566.333252
52.47000122,568.1062012
52.47999954,625.5834351
52.49000168,559.777771
52.5,630.8117676
52.50999832,582.9666138
52.52000046,637.2922363
52.52999878,605.5760498
52.54000092,632.8973389
52.54999924,509.7229919
52.56000137,550.0073242
52.56999969,707.6477661
52.58000183,561.8488159
52.59000015,552.0314941
52.59999847,543.2813721
52.61000061,538.0427246
52.61999893,620.7490234
52.63000107,683.944458
52.63999939,547.2409058
52.65000153,579.0932007
52.65999985,681.1465454
52.66999817,587.9121704
52.68000031,610.355896
52.68999863,587.958252
52.70000076,551.0759888
52.70999908,578.0511475
52.72000122,576.1826172
52.72999954,557.1450806
52.74000168,561.2998657
52.75,573.1867065
52.75999832,553.652771
52.77000046,603.3026123
52.77999878,651.5406494
52.79000092,580.3476563
52.79999924,570.2071533
52.81000137,528.3998413
52.81999969,552.6195068
52.83000183,664.1574097
52.84000015,598.77771
52.84999847,593.8898315
52.86000061,648.5513306
52.86999893,612.7003174
52.88000107,663.7675781
52.88999939,569.9505615
52.90000153,605.9578247
52.90999985,623.652832
52.91999817,558.7124634
52.93000031,605.0707397
52.93999863,647.9893188
52.95000076,570.7415771
52.95999908,574.9974365
52.97000122,641.5827026
52.97999954,664.5566406
52.99000168,600.9438477
53,615.1389771
53.00999832,717.4518433
53.02000046,654.7851563
53.02999878,647.8267212
53.04000092,663.7521973
53.04999924,608.2910156
53.06000137,578.6849365
53.06999969,660.6375122
53.08000183,662.0599976
53.09000015,730.09375
53.09999847,691.2252808
53.11000061,617.807312
53.11999893,702.9031372
53.13000107,629.7841797
53.13999939,645.6940918
53.15000153,718.6204224
53.15999985,723.1687622
53.16999817,686.9926758
53.18000031,658.8869019
53.18999863,728.4355469
53.20000076,809.8968506
53.20999908,855.309082
53.22000122,791.864563
53.22999954,734.685791
53.24000168,805.5307007
53.25,855.1624146
53.25999832,872.5419922
53.27000046,804.7911987
53.27999878,894.3554077
53.29000092,1004.213196
53.29999924,1034.99353
53.31000137,994.2471924
53.31999969,883.6396484
53.33000183,1107.266724
53.34000015,1084.640503
53.34999847,1208.188843
53.36000061,1308.668579
53.36999893,1093.78064
53.38000107,1326.958252
53.38999939,1486.546265
53.40000153,1340.481079
53.40999985,1325.418701
53.41999817,1333.333374
53.43000031,1323.495239
53.43999863,1278.252808
53.45000076,1256.852173
53.45999908,1254.166626
53.47000122,1286.803223
53.47999954,1214.339722
53.49000168,1247.015991
53.5,1220.224731
53.50999832,1130.380127
53.52000046,1205.658447
53.52999878,1178.248413
53.54000092,1168.9729
53.54999924,1177.298462
53.56000137,1020.960266
53.56999969,1136.242676
53.58000183,1035.16687
53.59000015,1072.096069
53.59999847,899.8192139
53.61000061,905.8571167
53.61999893,925
53.63000107,908.9904785
53.63999939,939.3457642
53.65000153,796.6733398
53.65999985,890.3828125
53.66999817,860.0383301
53.68000031,761.1088257
53.68999863,782.0087891
53.70000076,738.675415
53.70999908,838.185791
53.72000122,795.8014526
53.72999954,736.0270996
53.74000168,699.7161865
53.75,653.7856445
53.75999832,632.2075806
53.77000046,654.3612671
53.77999878,693.9562378
53.79000092,616.192749
53.79999924,615.7441406
53.81000137,637.538208
53.81999969,641.666687
53.83000183,676.06604
53.84000015,628.1524048
53.84999847,595.8536987
53.86000061,660.2243652
53.86999893,599.2925415
53.88000107,558.3973389
53.88999939,582.1149902
53.90000153,656.8034668
53.90999985,629.5963745
53.91999817,652.7290649
53.93000031,598.6658325
53.93999863,584.262085
53.95000076,578.2486572
53.95999908,599.6416626
53.97000122,580.6435547
53.97999954,555.4678955
53.99000168,592.9735107
54,605.267334
54.00999832,536.7925415
54.02000046,567.560791
54.02999878,575.2783813
54.04000092,567.7814331
54.04999924,563.6182861
54.06000137,568.5897827
54.06999969,579.9575195
54.08000183,543.840332
54.09000015,574.6833496
54.09999847,594.6976318
54.11000061,532.2554932
54.11999893,550.6702271
54.13000107,575.7285156
54.13999939,660.6305542
54.15000153,571.1166382
54.15999985,567.1445923
54.16999817,619.4162598
54.18000031,588.2807617
54.18999863,555.8328247
54.20000076,576.9703979
54.20999908,632.3999634
54.22000122,652.9899292
54.22999954,594.4349976
54.24000168,612.5984497
54.25,545.7303467
54.25999832,560.1243286
54.27000046,591.0593872
54.27999878,601.7730103
54.29000092,607.1331787
54.29999924,587.5908203
54.31000137,602.8459473
54.31999969,506.0621338
54.33000183,542.239502
54.34000015,616.3004761
54.34999847,597.97229
54.36000061,595.1072998
54.36999893,550.0161133
54.38000107,567.3473511
54.38999939,615.6043701
54.40000153,576.4177856
54.40999985,603.9301758
54.41999817,598.6835938
54.43000031,599.1833496
54.43999863,542.8965454
54.45000076,577.8696289
54.45999908,618.7228394
54.47000122,587.1952515
54.47999954,608.5968018
54.49000168,639.508606
54.5,613.9491577
54.50999832,539.1963501
54.52000046,564.5608521
54.52999878,564.3869019
54.54000092,585.9127808
54.54999924,568.288147
54.56000137,574.3251953
54.56999969,557.4431763
54.58000183,597.5579834
54.59000015,563.4231567
54.59999847,517.4279785
54.61000061,599.9929199
54.61999893,601.6084595
54.63000107,583.333313
54.63999939,591.8989258
54.65000153,544.4942627
54.65999985,594.9110718
54.66999817,669.0123901
54.68000031,630.6377563
54.68999863,607.0067749
54.70000076,642.3787231
54.70999908,615.8214111
54.72000122,567.5218506
54.72999954,548.5103149
54.74000168,517.5811157
54.75,566.2565308
54.75999832,590.1947021
54.77000046,595.9491577
54.77999878,566.2385254
54.79000092,558.4316406
54.79999924,590.5762329
54.81000137,598.557251
54.81999969,525.7876587
54.83000183,488.8677368
54.84000015,554.6055298
54.84999847,567.9476318
54.86000061,552.7526855
54.86999893,597.387207
54.88000107,523.3710327
54.88999939,533.4178467
54.90000153,559.7210083
54.90999985,550.0048828
54.91999817,493.13974
54.93000031,533.159729
54.93999863,530.6859131
54.95000076,551.2095337
54.95999908,521.1138916
54.97000122,562.0595093
54.97999954,554.4833374
54.99000168,574.6420898
55,562.8192139
55.00999832,573.317749
55.02000046,571.0256958
55.02999878,546.0419922
55.04000092,581.3447266
55.04999924,604.166687
55.06000137,576.8175659
55.06999969,592.5545044
55.08000183,594.6855469
55.09000015,584.7731323
55.09999847,566.987915
55.11000061,593.7140503
55.11999893,604.3431396
55.13000107,635.3122559
55.13999939,580.8965454
55.15000153,541.666687
55.15999985,533.5411987
55.16999817,648.2264404
55.18000031,625.9937744
55.18999863,568.3637085
55.20000076,613.7653809
55.20999908,576.9718018
55.22000122,557.8250732
55.22999954,636.6204834
55.24000168,618.5519409
55.25,595.5564575
55.25999832,549.0236206
55.27000046,550.3184204
55.27999878,550.598877
55.29000092,643.3349609
55.29999924,609.1178589
55.31000137,585.0386963
55.31999969,597.3319092
55.33000183,614.4927368
55.34000015,651.631897
55.34999847,640.0591431
55.36000061,595.7583618
55.36999893,584.4785156
55.38000107,608.7280884
55.38999939,549.2531128
55.40000153,553.3617554
55.40999985,555.3494873
55.41999817,602.4783325
55.43000031,555.6095581
55.43999863,545.2832031
55.45000076,603.5838013
55.45999908,646.0768433
55.47000122,642.5396118
55.47999954,604.4036865
55.49000168,550.7126465
55.5,563.2965088
55.50999832,554.4793701
55.52000046,582.053772
55.52999878,587.3850098
55.54000092,564.5348511
55.54999924,568.7894897
55.56000137,535.822998
55.56999969,556.8626709
55.58000183,559.8671875
55.59000015,527.5973511
55.59999847,592.1517944
55.61000061,564.6791992
55.61999893,518.2348022
55.63000107,558.2088623
55.63999939,593.7102051
55.65000153,545.5665894
55.65999985,556.5286865
55.66999817,580.7455444
55.68000031,641.2225342
55.68999863,630.0793457
55.70000076,592.2556763
55.70999908,561.706604
55.72000122,594.8010864
55.72999954,511.6924438
55.74000168,487.9825134
55.75,570.6585693
55.75999832,588.7526855
55.77000046,540.6624146
55.77999878,575.6598511
55.79000092,576.6193848
55.79999924,551.6057739
55.81000137,532.0878296
55.81999969,566.8574219
55.83000183,567.7293091
55.84000015,532.1294556
55.84999847,553.9959717
55.86000061,557.1568604
55.86999893,568.757019
55.88000107,560.427063
55.88999939,589.0679932
55.90000153,614.1253662
55.90999985,559.1727295
55.91999817,537.6875
55.93000031,566.1182251
55.93999863,546.2280884
55.95000076,532.5955811
55.95999908,537.5
55.97000122,552.6690063
55.97999954,575.1316528
55.99000168,595.9558716
56,583.9851685
56.00999832,540.5828247
56.02000046,488.0852966
56.02999878,527.081665
56.04000092,576.7286987
56.04999924,558.1958618
56.06000137,531.6187134
56.06999969,567.6740723
56.08000183,553.1887817
56.09000015,545.0541992
56.09999847,548.3131104
56.11000061,534.1566162
56.11999893,559.1864624
56.13000107,574.166748
56.13999939,560.84021
56.15000153,569.1463623
56.15999985,634.0556641
56.16999817,620.9672241
56.18000031,542.6499634
56.18999863,569.770874
56.20000076,588.4259644
56.20999908,575
56.22000122,612.2780762
56.22999954,612.6638184
56.24000168,566.0488892
56.25,548.3137817
56.25999832,616.9303589
56.27000046,625.3397217
56.27999878,550.4838257
56.29000092,595.8434448
56.29999924,615.3814697
56.31000137,586.7241821
56.31999969,514.1807861
56.33000183,535.7773438
56.34000015,573.4663086
56.34999847,574.0625
56.36000061,628.4429321
56.36999893,586.1669922
56.38000107,577.6296997
56.38999939,603.4143677
56.40000153,654.0769043
56.40999985,652.3607178
56.41999817,578.3509521
56.43000031,563.0100098
56.43999863,619.1435547
56.45000076,561.7625732
56.45999908,563.6913452
56.47000122,627.9197388
56.47999954,595.1746216
56.49000168,601.6296997
56.5,607.1682129
56.50999832,589.2236938
56.52000046,563.0837402
56.52999878,589.7590942
56.54000092,623.2723389
56.54999924,661.565979
56.56000137,641.2074585
56.56999969,596.1574707
56.58000183,568.0286865
56.59000015,597.9545898
56.59999847,609.715332
56.61000061,654.1577759
56.61999893,683.6885376
56.63000107,626.4451904
56.63999939,632.9177246
56.65000153,601.8666382
56.65999985,601.9678955
56.66999817,633.333313
56.68000031,679.3473511
56.68999863,714.9206543
56.70000076,699.7303467
56.70999908,610.1135254
56.72000122,595.2589111
56.72999954,615.3357544
56.74000168,596.258606
56.75,662.3287964
56.75999832,620.1574097
56.77000046,566.8814697
56.77999878,627.3777466
56.79000092,628.7672729
56.79999924,640.2928467
56.81000137,632.9636841
56.81999969,605.927002
56.83000183,654.6772461
56.84000015,645.9862671
56.84999847,607.6936035
56.86000061,642.6017456
56.86999893,620.4083862
56.88000107,614.5358276
56.88999939,613.5079956
56.90000153,588.6386719
56.90999985,595.3195801
56.91999817,716.7920532
56.93000031,661.0708618
56.93999863,589.4603271
56.95000076,650.795105
56.95999908,643.2789307
56.97000122,595.142334
56.97999954,591.1200562
56.99000168,645.4057617
57,574.0559082
57.00999832,624.7849731
57.02000046,625.3487549
57.02999878,592.3465576
57.04000092,544.5011597
57.04999924,535.1904907
57.06000137,675.71521
57.06999969,670.7672119
57.08000183,646.4454956
57.09000015,639.2821655
57.09999847,557.7513428
57.11000061,599.9516602
57.11999893,617.3032837
57.13000107,604.7351685
57.13999939,587.5524902
57.15000153,574.3821411
57.15999985,578.5820313
57.16999817,544.1261597
57.18000031,589.684021
57.18999863,608.4387817
57.20000076,580.9606323
57.20999908,500.8918762
57.22000122,522.2890625
57.22999954,661.5610962
57.24000168,652.1080322
57.25,621.3223267
57.25999832,601.9730835
57.27000046,572.6322021
57.27999878,558.9977417
57.29000092,573.6645508
57.29999924,620.0562744
57.31000137,596.7287598
57.31999969,567.2290039
57.33000183,582.652771
57.34000015,636.5686646
57.34999847,552.7008667
57.36000061,597.1364136
57.36999893,636.2410278
57.38000107,566.2523193
57.38999939,573.6026611
57.40000153,594.0263672
57.40999985,576.9603271
57.41999817,557.7828979
57.43000031,518.7965088
57.43999863,555.3182373
57.45000076,606.5236206
57.45999908,603.6205444
57.47000122,602.355896
57.47999954,590.0345459
57.49000168,581.5215454
57.5,618.6485596
57.50999832,629.3563232
57.52000046,586.0728149
57.52999878,578.9702759
57.54000092,624.6005859
57.54999924,666.4637451
57.56000137,625.0820313
57.56999969,595.088623
57.58000183,625.3222046
57.59000015,622.8652344
57.59999847,641.2299194
57.61000061,661.9680176
57.61999893,576.1209717
57.63000107,604.0922852
57.63999939,665.6074829
57.65000153,606.6832275
57.65999985,550.2352295
57.66999817,560.9697266
57.68000031,551.0073853
57.68999863,557.3215942
57.70000076,663.6187134
57.70999908,658.800354
57.72000122,611.2022705
57.72999954,567.4243774
57.74000168,543.2339478
57.75,530.7244263
57.75999832,601.5687866
57.77000046,645.0535889
57.77999878,655.4630737
57.79000092,639.3352661
57.79999924,671.5872803
57.81000137,664.6142578
57.81999969,613.8067627
57.83000183,650.4880371
57.84000015,673.9666138
57.84999847,699.4465942
57.86000061,720.317627
57.86999893,714.3257446
57.88000107,684.411377
57.88999939,650.7975464
57.90000153,693.152832
57.90999985,686.5318604
57.91999817,692.1176758
57.93000031,720.3206177
57.93999863,763.4564819
57.95000076,821.053772
57.95999908,790.7173462
57.97000122,798.6069946
57.97999954,903.4974976
57.99000168,916.2376099
58,925.4263916
58.00999832,895.1975708
58.02000046,944.0388184
58.02999878,978.7475586
58.04000092,950.5092773
58.04999924,998.5859985
58.06000137,1030.995605
58.06999969,1099.296143
58.08000183,1142.478882
58.09000015,1140.345703
58.09999847,1176.21936
58.11000061,1188.313477
58.11999893,1293.691284
58.13000107,1310.880981
58.13999939,1342.977051
58.15000153,1463.915405
58.15999985,1548.570068
58.16999817,1571.648438
58.18000031,1553.152222
58.18999863,1492.083984
58.20000076,1601.898926
58.20999908,1699.80127
58.22000122,1662.301392
58.22999954,1655.180908
58.24000168,1655.48938
58.25,1612.609497
58.25999832,1541.268677
58.27000046,1576.104736
58.27999878,1500.632935
58.29000092,1409.348022
58.29999924,1519.49707
58.31000137,1473.796387
58.31999969,1403.045898
58.33000183,1289.441284
58.34000015,1230.079102
58.34999847,1308.739136
58.36000061,1283.230713
58.36999893,1136.986572
58.38000107,1119.111328
58.38999939,1110.561646
58.40000153,1043.288574
58.40999985,1067.082642
58.41999817,1090.647827
58.43000031,1057.613647
58.43999863,1028.146851
58.45000076,927.2967529
58.45999908,891.5834961
58.47000122,890.4302979
58.47999954,880.699707
58.49000168,879.9716797
58.5,842.7634277
58.50999832,736.6175537
58.52000046,677.8518066
58.52999878,746.5046387
58.54000092,772.4346924
58.54999924,719.065918
58.56000137,715.0690918
58.56999969,749.7164307
58.58000183,729.730896
58.59000015,692.4623413
58.59999847,671.6279297
58.61000061,606.3087158
58.61999893,639.7705688
58.63000107,678.9240723
58.63999939,639.0799561
58.65000153,623.1755981
58.65999985,557.0674438
58.66999817,572.1066284
58.68000031,627.3430176
58.68999863,643.2263794
58.70000076,647.1359863
58.70999908,583.0708008
58.72000122,539.8441162
58.72999954,586.2103882
58.74000168,606.7651367
58.75,642.7333374
58.75999832,622.8793945
58.77000046,623.7333374
58.77999878,616.1066284
58.79000092,597.4108276
58.79999924,582.5210571
58.81000137,637.6008911
58.81999969,651.2357788
58.83000183,630.7521362
58.84000015,625.2312012
58.84999847,600.758606
58.86000061,619.8502808
58.86999893,582.9418335
58.88000107,556.2948608
58.88999939,601.3798218
58.90000153,587.3982544
58.90999985,624.1470337
58.91999817,597.4210815
58.93000031,537.5
58.93999863,542.2033081
58.95000076,625.8035889
58.95999908,659.2703247
58.97000122,573.9721069
58.97999954,565.0061035
58.99000168,609.9556885
59,576.1045532
59.00999832,532.2483521
59.02000046,586.2303467
59.02999878,605.0678711
59.04000092,597.46875
59.04999924,570.6317139
59.06000137,595.8731689
59.06999969,613.9273682
59.08000183,598.19104
59.09000015,616.5073853
59.09999847,612.6559448
59.11000061,663.6970825
59.11999893,636.9916992
59.13000107,534.3243408
59.13999939,521.2455444
59.15000153,610.694458
59.15999985,659.5818481
59.16999817,611.6484985
59.18000031,562.6282349
59.18999863,533.4579468
59.20000076,582.2886353
59.20999908,600.7963867
59.22000122,553.1547241
59.22999954,568.8121338
59.24000168,598.1990967
59.25,604.732666
59.25999832,622.5346069
59.27000046,597.8218384
59.27999878,575.5693359
59.29000092,586.2722778
59.29999924,551.3917847
59.31000137,584.8146973
59.31999969,564.5960083
59.33000183,552.8041382
59.34000015,580.9619141
59.34999847,543.586731
59.36000061,526.1570435
59.36999893,552.3187866
59.38000107,571.4142456
59.38999939,551.2561646
59.40000153,597.4580688
59.40999985,650.5845337
