alpha,I
-3.813,5.6
-3.818,5.6
-3.823,5.6
-3.829,5.6
-3.834,5.6
-3.839,5.6
-3.844,5.6
-3.85,5.6
-3.855,5.6
-3.86,5.6
-3.866,5.6
-3.871,5.6
-3.876,5.6
-3.882,5.6
-3.887,5.2
-3.892,5.2
-3.898,5.2
-3.903,5.2
-3.908,5.2
-3.914,5.2
-3.919,5.2
-3.924,5.2
-3.93,5.2
-3.935,5.2
-3.94,5.2
-3.946,5.2
-3.951,5.2
-3.956,5.2
-3.962,4.8
-3.967,4.8
-3.972,4.8
-3.978,4.8
-3.983,4.8
-3.988,4.8
-3.994,4.8
-3.999,4.8
-4.004,4.8
-4.009,4.8
-4.015,4.8
-4.02,4.8
-4.025,4.8
-4.031,4.8
-4.036,4.8
-4.041,4.8
-4.047,4.8
-4.052,4.8
-4.057,4.4
-4.063,4.4
-4.068,4.4
-4.073,4.4
-4.079,4.4
-4.084,4.4
-4.089,4.4
-4.095,4.4
-4.1,4.4
-4.105,4.4
-4.111,4.4
-4.116,4.4
-4.121,4.4
-4.127,4.4
-4.132,4.4
-4.137,4.4
-4.143,4.4
-4.148,4.4
-4.153,4.4
-4.158,4
-4.164,4
-4.169,4
-4.174,4
-4.18,4
-4.185,4
-4.19,4
-4.196,4
-4.201,4
-4.206,4
-4.212,4
-4.217,4
-4.222,4
-4.228,4
-4.233,4
-4.238,4
-4.244,4
-4.249,3.6
-4.254,3.6
-4.26,3.6
-4.265,3.6
-4.27,3.6
-4.275,3.6
-4.281,3.6
-4.286,3.6
-4.291,3.6
-4.297,3.6
-4.302,3.6
-4.307,3.6
-4.313,3.6
-4.318,3.6
-4.323,3.6
-4.329,3.2
-4.334,3.2
-4.339,3.2
-4.345,3.2
-4.35,3.2
-4.355,3.2
-4.361,3.2
-4.366,3.2
-4.371,3.2
-4.377,3.2
-4.382,3.2
-4.387,3.2
-4.392,3.2
-4.398,3.2
-4.403,3.2
-4.408,3.2
-4.414,3.2
-4.419,3.2
-4.424,3.2
-4.43,3.2
-4.435,3.2
-4.44,3.2
-4.446,3.2
-4.451,3.2
-4.456,3.2
-4.462,3.2
-4.467,3.2
-4.472,3.2
-4.478,3.2
-4.483,3.2
-4.488,3.2
-4.493,3.2
-4.499,2.8
-4.504,2.8
-4.509,2.8
-4.515,2.8
-4.52,2.8
-4.525,2.8
-4.531,2.8
-4.536,2.8
-4.541,2.8
-4.547,2.8
-4.552,2.8
-4.557,2.8
-4.563,2.8
-4.568,2.8
-4.573,2.8
-4.578,2.8
-4.584,2.8
-4.589,2.8
-4.594,2.8
-4.6,2.8
-4.605,2.8
-4.61,2.8
-4.616,2.8
-4.621,2.4
-4.626,2.4
-4.632,2.4
-4.637,2.4
-4.642,2.4
-4.648,2.4
-4.653,2.4
-4.658,2.4
-4.663,2.4
-4.669,2.4
-4.674,2.4
-4.679,2.4
-4.685,2.4
-4.69,2.4
-4.695,2.4
-4.701,2.4
-4.706,2.4
-4.711,2.4
-4.717,2.4
-4.722,2.4
-4.727,2.4
-4.733,2.4
-4.738,2.4
-4.743,2.4
-4.748,2.4
-4.754,2.4
-4.759,2.4
-4.764,2.4
-4.77,2.4
-4.775,2.4
-4.78,2.4
-4.786,2.4
-4.791,2.4
-4.796,2.4
-4.802,2.4
-4.807,2.4
-4.812,2.4
-4.818,2.4
-4.823,2.4
-4.828,2.4
-4.833,2.4
-4.839,2.4
-4.844,2.4
-4.849,2.4
-4.855,2
-4.86,2
-4.865,2
-4.871,2
-4.876,2
-4.881,2
-4.887,2
-4.892,2
-4.897,2
-4.902,2
-4.908,2
-4.913,2
-4.918,2
-4.924,2
-4.929,2
-4.934,2
-4.94,2
-4.945,2
-4.95,2
-4.956,2
-4.961,2
-4.966,2
-4.971,2
-4.977,2
-4.982,2
-4.987,2
-4.993,1.6
-4.998,1.6
-5.003,1.6
-5.009,1.6
-5.014,1.6
-5.019,1.6
-5.025,1.6
-5.03,1.6
-5.035,1.6
-5.04,1.6
-5.046,1.6
-5.051,1.6
-5.056,1.6
-5.062,1.6
-5.067,1.6
-5.072,1.6
-5.078,1.6
-5.083,1.6
-5.088,1.6
-5.094,1.6
-5.099,1.6
-5.104,1.2
-5.109,1.2
-5.115,1.2
-5.12,1.2
-5.125,1.2
-5.131,1.2
-5.136,1.2
-5.141,1.2
-5.147,1.2
-5.152,1.2
-5.157,1.2
-5.162,1.2
-5.168,1.2
-5.173,1.2
-5.178,1.2
-5.184,1.2
-5.189,1.2
-5.194,1.2
-5.2,1.2
-5.205,1.2
-5.21,1.2
-5.216,1.2
-5.221,1.2
-5.226,1.2
-5.231,1.2
-5.237,1.2
-5.242,1.2
-5.247,1.2
-5.253,1.2
-5.258,1.2
-5.263,1.2
-5.269,1.2
-5.274,1.2
-5.279,1.2
-5.284,1.2
-5.29,1.2
-5.295,1.2
-5.3,1.2
-5.306,1.2
-5.311,1.2
-5.316,1.2
-5.322,1.2
-5.327,1.2
-5.332,1.2
-5.337,1.2
-5.343,1.2
-5.348,1.2
-5.353,1.2
-5.359,1.2
-5.364,1.2
-5.369,1.2
-5.375,1.2
-5.38,1.2
-5.385,1.2
-5.39,1.2
-5.396,1.2
-5.401,1.2
-5.406,1.2
-5.412,1.2
-5.417,1.2
-5.422,1.2
-5.428,1.2
-5.433,1.2
-5.438,1.2
-5.443,1.2
-5.449,0.8
-5.454,0.8
