alpha,I
-3.818,2.8
-3.823,2.8
-3.829,2.8
-3.834,2.8
-3.839,2.9
-3.844,2.9
-3.85,2.9
-3.855,2.9
-3.86,2.9
-3.866,2.9
-3.871,2.9
-3.876,2.8
-3.882,2.8
-3.887,2.8
-3.892,2.7
-3.898,2.7
-3.903,2.7
-3.908,2.7
-3.914,2.7
-3.919,2.7
-3.924,2.7
-3.93,2.7
-3.935,2.8
-3.94,2.8
-3.946,2.8
-3.951,2.8
-3.956,2.8
-3.962,2.8
-3.967,2.8
-3.972,2.8
-3.978,2.7
-3.983,2.4
-3.988,2.4
-3.994,2.4
-3.999,2.4
-4.004,2.4
-4.009,2.4
-4.015,2.4
-4.02,2.4
-4.025,2.4
-4.031,2.4
-4.036,2.4
-4.041,2.4
-4.047,2.4
-4.052,2.4
-4.057,2.4
-4.063,2.4
-4.068,2.4
-4.073,2.4
-4.079,2.3
-4.084,2.2
-4.089,2.2
-4.095,2.2
-4.1,2.2
-4.105,2.2
-4.111,2.3
-4.116,2.4
-4.121,2.4
-4.127,2.4
-4.132,2.4
-4.137,2.4
-4.143,2.4
-4.148,2.4
-4.153,2.4
-4.158,2.3
-4.164,2.1
-4.169,2
-4.174,2
-4.18,2
-4.185,2
-4.19,2
-4.196,2
-4.201,2
-4.206,2
-4.212,2
-4.217,2
-4.222,2
-4.228,2
-4.233,2
-4.238,2
-4.244,2
-4.249,2
-4.254,2
-4.26,1.9
-4.265,1.9
-4.27,1.8
-4.275,1.8
-4.281,1.8
-4.286,1.8
-4.291,1.8
-4.297,1.9
-4.302,1.9
-4.307,1.9
-4.313,1.9
-4.318,1.9
-4.323,1.9
-4.329,1.9
-4.334,1.8
-4.339,1.7
-4.345,1.6
-4.35,1.6
-4.355,1.6
-4.361,1.6
-4.366,1.6
-4.371,1.6
-4.377,1.6
-4.382,1.6
-4.387,1.6
-4.392,1.6
-4.398,1.6
-4.403,1.6
-4.408,1.6
-4.414,1.6
-4.419,1.6
-4.424,1.6
-4.43,1.6
-4.435,1.6
-4.44,1.6
-4.446,1.6
-4.451,1.5
-4.456,1.5
-4.462,1.5
-4.467,1.5
-4.472,1.5
-4.478,1.6
-4.483,1.6
-4.488,1.6
-4.493,1.6
-4.499,1.6
-4.504,1.3
-4.509,1.2
-4.515,1.2
-4.52,1.2
-4.525,1.2
-4.531,1.2
-4.536,1.2
-4.541,1.2
-4.547,1.2
-4.552,1.2
-4.557,1.2
-4.563,1.2
-4.568,1.2
-4.573,1.2
-4.578,1.2
-4.584,1.2
-4.589,1.2
-4.594,1.2
-4.6,1.2
-4.605,1.2
-4.61,1.2
-4.616,1.2
-4.621,1.2
-4.626,1.2
-4.632,1.2
-4.637,1.2
-4.642,1.2
-4.648,1.2
-4.653,1.2
-4.658,1.2
-4.663,1.2
-4.669,1.2
-4.674,1.2
-4.679,1.2
-4.685,1
-4.69,1
-4.695,1
-4.701,1
-4.706,1
-4.711,1
-4.717,1
-4.722,1
-4.727,1
-4.733,1
-4.738,1
-4.743,1
-4.748,1
-4.754,1
-4.759,0.9
-4.764,0.8
-4.77,0.8
-4.775,0.8
-4.78,0.8
-4.786,0.8
-4.791,0.8
-4.796,0.8
-4.802,0.8
-4.807,0.8
-4.812,0.8
-4.818,0.8
-4.823,0.8
-4.828,0.8
-4.833,0.8
-4.839,0.8
-4.844,0.8
-4.849,0.8
-4.855,0.8
-4.86,0.8
-4.865,0.8
-4.871,0.8
-4.876,0.8
-4.881,0.8
-4.887,0.8
-4.892,0.8
-4.897,0.8
-4.902,0.8
-4.908,0.8
-4.913,0.8
-4.918,0.8
-4.924,0.8
-4.929,0.8
-4.934,0.8
-4.94,0.8
-4.945,0.8
-4.95,0.8
-4.956,0.8
-4.961,0.8
-4.966,0.8
-4.971,0.8
-4.977,0.8
-4.982,0.8
-4.987,0.8
-4.993,0.8
-4.998,0.8
-5.003,0.8
-5.009,0.8
-5.014,0.8
-5.019,0.8
-5.025,0.8
-5.03,0.8
-5.035,0.8
-5.04,0.8
-5.046,0.8
-5.051,0.8
-5.056,0.8
-5.062,0.8
-5.067,0.8
-5.072,0.8
-5.078,0.8
-5.083,0.8
-5.088,0.8
-5.094,0.8
-5.099,0.8
-5.104,0.8
-5.109,0.8
-5.115,0.8
-5.12,0.8
-5.125,0.8
-5.131,0.8
-5.136,0.8
-5.141,0.8
-5.147,0.8
-5.152,0.7
-5.157,0.7
-5.162,0.7
-5.168,0.7
-5.173,0.6
-5.178,0.6
-5.184,0.6
-5.189,0.6
-5.194,0.6
-5.2,0.6
-5.205,0.6
-5.21,0.6
-5.216,0.5
-5.221,0.5
-5.226,0.5
-5.231,0.5
-5.237,0.5
-5.242,0.5
-5.247,0.4
-5.253,0.4
-5.258,0.4
-5.263,0.4
-5.269,0.4
-5.274,0.4
-5.279,0.4
-5.284,0.4
-5.29,0.4
-5.295,0.4
-5.3,0.4
-5.306,0.4
-5.311,0.4
-5.316,0.4
-5.322,0.4
-5.327,0.4
-5.332,0.4
-5.337,0.4
-5.343,0.4
-5.348,0.4
-5.353,0.4
-5.359,0.4
-5.364,0.4
-5.369,0.4
-5.375,0.4
-5.38,0.4
-5.385,0.4
-5.39,0.4
-5.396,0.4
-5.401,0.4
-5.406,0.4
-5.412,0.4
-5.417,0.4
-5.422,0.4
-5.428,0.4
-5.433,0.4
-5.438,0.4
-5.443,0.4
-5.449,0.4
-5.454,0.4
